itemId,featureId
10056,5787
10057,5787
10061,5787
10062,5787
10065,5787
10070,5787
10077,5787
10078,5787
10079,5787
10080,5787
10084,5787
10085,5787
10089,5787
10091,5787
10094,5787
10095,5787
10096,5787
10097,5787
10099,5787
10100,5787
10116,5787
10131,5787
10139,5787
10141,5787
10143,5787
10144,5787
10147,5787
10151,5787
10154,5787
10155,5787
10156,5787
10164,5787
10169,5787
10173,5787
10186,5787
10190,5787
10194,5787
10197,5787
10198,5787
10201,5787
10202,5787
10205,5787
10208,5787
10209,5787
10212,5787
10214,5787
10217,5787
10221,5787
10224,5787
10225,5787
10227,5787
10234,5787
10235,5787
10237,5787
10239,5787
10247,5787
10253,5787
10255,5787
10257,5787
10260,5787
10261,5787
10262,5787
10265,5787
10269,5787
10270,5787
10274,5787
10276,5787
10277,5787
10278,5787
10279,5787
10282,5787
10287,5787
10292,5787
10294,5787
10298,5787
10300,5787
10305,5787
10307,5787
10309,5787
10311,5787
10317,5787
10325,5787
10328,5787
10329,5787
10330,5787
10339,5787
10342,5787
10362,5787
10363,5787
10365,5787
10367,5787
10377,5787
10382,5787
10386,5787
10388,5787
10399,5787
10403,5787
10407,5787
10409,5787
10413,5787
10419,5787
10424,5787
10430,5787
10431,5787
10433,5787
10435,5787
10436,5787
10439,5787
10442,5787
10452,5787
10453,5787
10456,5787
10460,5787
10461,5787
10463,5787
10465,5787
10467,5787
10468,5787
10472,5787
10473,5787
10474,5787
10475,5787
10477,5787
10478,5787
10480,5787
10481,5787
10484,5787
10489,5787
10492,5787
10499,5787
10505,5787
10509,5787
10516,5787
10518,5787
10523,5787
10524,5787
10526,5787
10529,5787
10530,5787
10533,5787
10534,5787
10539,5787
10554,5787
10559,5787
10563,5787
10564,5787
10565,5787
10568,5787
10569,5787
10574,5787
10575,5787
10577,5787
10581,5787
10584,5787
10586,5787
10588,5787
10592,5787
10598,5787
10601,5787
10608,5787
10611,5787
10612,5787
10615,5787
10616,5787
10624,5787
10625,5787
10629,5787
10632,5787
10633,5787
10634,5787
10638,5787
10640,5787
10641,5787
10642,5787
10643,5787
10646,5787
10651,5787
10652,5787
10656,5787
10659,5787
10660,5787
10667,5787
10670,5787
10672,5787
10680,5787
10683,5787
10687,5787
10688,5787
10689,5787
10693,5787
10707,5787
10711,5787
10712,5787
10714,5787
10716,5787
10717,5787
10724,5787
10729,5787
10731,5787
10732,5787
10734,5787
10738,5787
10739,5787
10743,5787
10744,5787
10749,5787
10754,5787
10758,5787
10763,5787
10764,5787
10765,5787
10767,5787
10769,5787
10770,5787
10774,5787
10776,5787
10779,5787
10781,5787
10788,5787
10790,5787
10792,5787
10797,5787
10803,5787
10807,5787
10809,5787
10810,5787
10814,5787
10816,5787
10825,5787
10828,5787
10829,5787
10833,5787
10834,5787
10840,5787
10842,5787
10845,5787
10850,5787
10851,5787
10852,5787
10853,5787
10857,5787
10860,5787
10862,5787
10871,5787
10877,5787
10878,5787
10880,5787
10885,5787
10888,5787
10889,5787
10892,5787
10893,5787
10896,5787
10897,5787
10903,5787
10906,5787
10907,5787
10910,5787
10911,5787
10912,5787
10917,5787
10929,5787
10939,5787
10942,5787
10945,5787
10946,5787
10950,5787
10956,5787
10957,5787
10965,5787
10971,5787
10973,5787
10974,5787
10981,5787
10983,5787
10984,5787
10986,5787
10991,5787
10994,5787
10997,5787
11003,5787
11008,5787
11010,5787
11011,5787
11012,5787
11013,5787
11019,5787
11021,5787
11022,5787
11024,5787
11025,5787
11026,5787
11027,5787
11028,5787
11030,5787
11031,5787
11032,5787
11033,5787
11035,5787
11039,5787
11043,5787
11044,5787
11049,5787
11051,5787
11053,5787
11061,5787
11062,5787
11067,5787
11071,5787
11072,5787
11074,5787
11077,5787
11078,5787
11080,5787
11084,5787
11088,5787
11090,5787
11092,5787
11103,5787
11107,5787
11113,5787
11114,5787
11115,5787
11122,5787
11123,5787
11125,5787
11130,5787
11134,5787
11136,5787
11138,5787
11144,5787
11145,5787
11147,5787
11148,5787
11149,5787
11157,5787
11158,5787
11160,5787
11163,5787
11166,5787
11167,5787
11172,5787
11173,5787
11175,5787
11185,5787
11193,5787
11195,5787
11198,5787
11199,5787
11207,5787
11210,5787
11212,5787
11214,5787
11216,5787
11218,5787
11222,5787
11225,5787
11226,5787
11228,5787
11229,5787
11232,5787
11238,5787
11244,5787
11247,5787
11250,5787
11257,5787
11260,5787
11262,5787
11263,5787
11266,5787
11273,5787
11274,5787
11275,5787
11277,5787
11283,5787
11287,5787
11288,5787
11289,5787
11298,5787
11306,5787
11310,5787
11312,5787
11319,5787
11321,5787
11324,5787
11330,5787
11331,5787
11339,5787
11340,5787
11343,5787
11345,5787
11348,5787
11356,5787
11357,5787
11358,5787
11367,5787
11371,5787
11373,5787
11375,5787
11376,5787
11377,5787
11381,5787
11382,5787
11384,5787
11388,5787
11389,5787
11392,5787
11395,5787
11405,5787
11413,5787
11414,5787
11415,5787
11417,5787
11418,5787
11426,5787
11431,5787
11433,5787
11437,5787
11441,5787
11450,5787
11452,5787
11455,5787
11459,5787
11461,5787
11463,5787
11464,5787
11465,5787
11466,5787
11469,5787
11470,5787
11472,5787
11475,5787
11477,5787
11482,5787
11483,5787
11486,5787
11487,5787
11493,5787
11494,5787
11500,5787
11502,5787
11504,5787
11506,5787
11510,5787
11511,5787
11512,5787
11513,5787
11521,5787
11522,5787
11524,5787
11527,5787
11533,5787
11537,5787
11538,5787
11539,5787
11548,5787
11551,5787
11555,5787
11558,5787
11569,5787
11579,5787
11580,5787
11583,5787
11586,5787
11587,5787
11588,5787
11591,5787
11597,5787
11602,5787
11604,5787
11608,5787
11611,5787
11619,5787
11620,5787
11624,5787
11625,5787
11638,5787
11640,5787
11641,5787
11643,5787
11646,5787
11652,5787
11654,5787
11658,5787
11661,5787
11668,5787
11672,5787
11676,5787
11679,5787
11689,5787
11690,5787
11696,5787
11697,5787
11702,5787
11704,5787
11709,5787
11712,5787
11713,5787
11716,5787
11725,5787
11727,5787
11728,5787
11732,5787
11735,5787
11739,5787
11740,5787
11748,5787
11754,5787
11755,5787
11756,5787
11758,5787
11761,5787
11766,5787
11767,5787
11771,5787
11775,5787
11776,5787
11777,5787
11778,5787
11780,5787
11782,5787
11785,5787
11788,5787
11801,5787
11809,5787
11810,5787
11812,5787
11823,5787
11825,5787
11826,5787
11829,5787
11830,5787
11834,5787
11835,5787
11837,5787
11840,5787
11842,5787
11846,5787
11848,5787
11849,5787
11850,5787
11852,5787
11853,5787
11857,5787
11858,5787
11860,5787
11861,5787
11863,5787
11867,5787
11869,5787
11872,5787
11877,5787
11882,5787
11883,5787
11894,5787
11895,5787
11898,5787
11901,5787
11906,5787
11909,5787
11911,5787
11923,5787
11929,5787
11930,5787
11932,5787
11933,5787
11934,5787
11936,5787
11937,5787
11943,5787
11944,5787
11947,5787
11952,5787
11956,5787
11961,5787
11965,5787
11966,5787
11968,5787
11974,5787
11976,5787
11977,5787
11979,5787
11981,5787
11987,5787
11988,5787
11990,5787
11991,5787
11994,5787
11997,5787
11998,5787
11999,5787
12000,5787
12001,5787
12007,5787
12009,5787
12011,5787
12012,5787
12013,5787
12014,5787
12017,5787
12026,5787
12030,5787
12034,5787
12038,5787
12041,5787
12044,5787
12052,5787
12056,5787
12057,5787
12060,5787
12065,5787
12066,5787
12067,5787
12069,5787
12070,5787
12074,5787
12078,5787
12085,5787
12093,5787
12095,5787
12097,5787
12098,5787
12100,5787
12106,5787
12111,5787
12112,5787
12114,5787
12118,5787
12122,5787
12129,5787
12130,5787
12131,5787
12134,5787
12145,5787
12148,5787
12152,5787
12167,5787
12168,5787
12175,5787
12177,5787
12182,5787
12187,5787
12189,5787
12197,5787
12198,5787
12200,5787
12201,5787
12204,5787
12206,5787
12216,5787
12217,5787
12219,5787
12220,5787
12222,5787
12224,5787
12227,5787
12229,5787
12234,5787
12235,5787
12242,5787
12246,5787
12248,5787
12250,5787
12254,5787
12259,5787
12260,5787
12261,5787
12263,5787
12265,5787
12267,5787
12269,5787
12270,5787
12275,5787
12276,5787
12278,5787
12287,5787
12292,5787
12294,5787
12295,5787
12298,5787
12299,5787
12300,5787
12302,5787
12314,5787
12316,5787
12317,5787
12319,5787
12321,5787
12322,5787
12329,5787
12331,5787
12333,5787
12336,5787
12337,5787
12338,5787
12340,5787
12342,5787
12345,5787
12348,5787
12357,5787
12359,5787
12360,5787
12366,5787
12369,5787
12371,5787
12372,5787
12376,5787
12377,5787
12383,5787
12388,5787
12390,5787
12397,5787
12402,5787
12405,5787
12412,5787
12416,5787
12420,5787
12424,5787
12427,5787
12429,5787
12431,5787
12432,5787
12436,5787
12437,5787
12439,5787
12440,5787
12442,5787
12443,5787
12449,5787
12453,5787
12454,5787
12455,5787
12456,5787
12457,5787
12464,5787
12467,5787
12469,5787
12470,5787
12476,5787
12484,5787
12492,5787
12494,5787
12499,5787
12501,5787
12505,5787
12507,5787
12509,5787
12515,5787
12520,5787
12525,5787
12529,5787
12534,5787
12538,5787
12539,5787
12542,5787
12543,5787
12544,5787
12549,5787
12556,5787
12560,5787
12561,5787
12569,5787
12571,5787
12576,5787
12582,5787
12584,5787
12587,5787
12588,5787
12591,5787
12592,5787
12597,5787
12601,5787
12602,5787
12603,5787
12607,5787
12609,5787
12610,5787
12616,5787
12621,5787
12622,5787
12623,5787
12624,5787
12629,5787
12637,5787
12640,5787
12645,5787
12647,5787
12649,5787
12652,5787
12659,5787
12661,5787
12662,5787
12664,5787
12666,5787
12668,5787
12671,5787
12674,5787
12678,5787
12681,5787
12683,5787
12687,5787
12688,5787
12692,5787
12695,5787
12697,5787
12702,5787
12704,5787
12709,5787
12713,5787
12718,5787
12719,5787
12723,5787
12728,5787
12730,5787
12732,5787
12733,5787
12736,5787
12737,5787
12740,5787
12742,5787
12745,5787
12749,5787
12750,5787
12751,5787
12759,5787
12762,5787
12767,5787
12770,5787
12773,5787
12775,5787
12778,5787
12779,5787
12780,5787
12784,5787
12787,5787
12790,5787
12802,5787
12805,5787
12814,5787
12816,5787
12817,5787
12820,5787
12821,5787
12822,5787
12825,5787
12827,5787
12829,5787
12831,5787
12834,5787
12836,5787
12839,5787
12845,5787
12854,5787
12857,5787
12859,5787
12870,5787
12872,5787
12878,5787
12882,5787
12884,5787
12894,5787
12902,5787
12904,5787
12908,5787
12912,5787
12915,5787
12925,5787
12931,5787
12933,5787
12934,5787
12941,5787
12943,5787
12944,5787
12945,5787
12947,5787
12951,5787
12952,5787
12956,5787
12963,5787
12966,5787
12968,5787
12976,5787
12978,5787
12982,5787
12989,5787
12993,5787
13001,5787
13007,5787
13009,5787
13010,5787
13011,5787
13016,5787
13021,5787
13024,5787
13027,5787
13031,5787
13033,5787
13035,5787
13036,5787
13038,5787
13040,5787
13046,5787
13048,5787
13049,5787
13050,5787
13057,5787
13060,5787
13063,5787
13076,5787
13078,5787
13082,5787
13084,5787
13092,5787
13093,5787
13096,5787
13104,5787
13108,5787
13115,5787
13117,5787
13120,5787
13121,5787
13122,5787
13124,5787
13128,5787
13133,5787
13135,5787
13139,5787
13143,5787
13148,5787
13157,5787
13161,5787
13166,5787
13167,5787
13173,5787
13174,5787
13175,5787
13176,5787
13181,5787
13184,5787
13187,5787
13190,5787
13192,5787
13194,5787
13195,5787
13197,5787
13203,5787
13204,5787
13208,5787
13210,5787
13211,5787
13212,5787
13217,5787
13218,5787
13221,5787
13222,5787
13224,5787
13229,5787
13235,5787
13236,5787
13238,5787
13241,5787
13244,5787
13245,5787
13250,5787
13252,5787
13256,5787
13259,5787
13274,5787
13276,5787
13279,5787
13287,5787
13291,5787
13294,5787
13295,5787
13305,5787
13308,5787
13309,5787
13311,5787
13314,5787
13316,5787
13320,5787
13322,5787
13323,5787
13324,5787
13328,5787
13329,5787
13336,5787
13339,5787
13340,5787
13341,5787
13347,5787
13357,5787
13358,5787
13361,5787
13362,5787
13366,5787
13368,5787
13380,5787
13381,5787
13386,5787
13391,5787
13393,5787
13394,5787
13395,5787
13397,5787
13401,5787
13403,5787
13405,5787
13406,5787
13410,5787
13412,5787
13417,5787
13418,5787
13421,5787
13429,5787
13430,5787
13434,5787
13435,5787
13437,5787
13438,5787
13445,5787
13446,5787
13448,5787
13451,5787
13452,5787
13453,5787
13455,5787
13457,5787
13472,5787
13473,5787
13474,5787
13482,5787
13484,5787
13485,5787
13487,5787
13491,5787
13493,5787
13499,5787
13502,5787
13504,5787
13506,5787
13508,5787
13509,5787
13513,5787
13518,5787
13520,5787
13522,5787
13524,5787
13527,5787
13533,5787
13535,5787
13536,5787
13538,5787
13543,5787
13546,5787
13558,5787
13562,5787
13565,5787
13566,5787
13568,5787
13570,5787
13576,5787
13580,5787
13590,5787
13591,5787
13592,5787
13596,5787
13597,5787
13605,5787
13606,5787
13610,5787
13616,5787
13617,5787
13621,5787
13622,5787
13624,5787
13627,5787
13636,5787
13638,5787
13646,5787
13647,5787
13650,5787
13653,5787
13654,5787
13656,5787
13659,5787
13662,5787
13663,5787
13664,5787
13665,5787
13668,5787
13669,5787
13671,5787
13678,5787
13680,5787
13690,5787
13691,5787
13694,5787
13695,5787
13701,5787
13708,5787
13715,5787
13716,5787
13721,5787
13722,5787
13731,5787
13732,5787
13733,5787
13734,5787
13736,5787
13740,5787
13742,5787
13746,5787
13747,5787
13749,5787
13753,5787
13755,5787
13759,5787
13764,5787
13765,5787
13766,5787
13767,5787
13774,5787
13776,5787
13778,5787
13785,5787
13790,5787
13791,5787
13792,5787
13796,5787
13799,5787
13800,5787
13803,5787
13809,5787
13810,5787
13814,5787
13816,5787
13818,5787
13821,5787
13826,5787
13830,5787
13838,5787
13840,5787
13843,5787
13844,5787
13845,5787
13848,5787
13849,5787
13850,5787
13852,5787
13853,5787
13858,5787
13859,5787
13865,5787
13868,5787
13871,5787
13874,5787
13876,5787
13877,5787
13878,5787
13881,5787
13885,5787
13892,5787
13893,5787
13894,5787
13895,5787
13900,5787
13905,5787
13906,5787
13913,5787
13915,5787
13920,5787
13925,5787
13926,5787
13933,5787
13939,5787
13941,5787
13948,5787
13951,5787
13955,5787
13965,5787
13969,5787
13977,5787
13981,5787
13988,5787
13990,5787
13992,5787
13996,5787
13999,5787
14000,5787
14001,5787
14006,5787
14010,5787
14022,5787
14024,5787
14025,5787
14026,5787
14029,5787
14030,5787
14031,5787
14033,5787
14034,5787
14037,5787
14038,5787
14041,5787
14043,5787
14047,5787
14049,5787
14053,5787
14055,5787
14059,5787
14061,5787
14066,5787
14068,5787
14072,5787
14074,5787
14081,5787
14082,5787
14087,5787
14088,5787
14091,5787
14103,5787
14105,5787
14106,5787
14108,5787
14110,5787
14111,5787
14119,5787
14122,5787
14123,5787
14129,5787
14131,5787
14138,5787
14139,5787
14144,5787
14147,5787
14148,5787
14150,5787
14151,5787
14154,5787
14155,5787
14156,5787
14159,5787
14163,5787
14166,5787
14168,5787
14174,5787
14175,5787
14176,5787
14177,5787
14181,5787
14185,5787
14186,5787
14194,5787
14195,5787
14206,5787
14212,5787
14214,5787
14224,5787
14225,5787
14226,5787
14232,5787
14234,5787
14235,5787
14240,5787
14241,5787
14243,5787
14244,5787
14249,5787
14253,5787
14258,5787
14260,5787
14267,5787
14274,5787
14276,5787
14280,5787
14281,5787
14289,5787
14291,5787
14293,5787
14297,5787
14300,5787
14301,5787
14305,5787
14315,5787
14318,5787
14320,5787
14324,5787
14325,5787
14328,5787
14331,5787
14334,5787
14337,5787
14338,5787
14340,5787
14351,5787
14355,5787
14363,5787
14365,5787
14379,5787
14381,5787
14389,5787
14390,5787
14392,5787
14393,5787
14394,5787
14397,5787
14398,5787
14399,5787
14404,5787
14406,5787
14407,5787
14408,5787
14410,5787
14415,5787
14416,5787
14417,5787
14418,5787
14422,5787
14423,5787
14426,5787
14432,5787
14437,5787
14439,5787
14440,5787
14446,5787
14447,5787
14449,5787
14451,5787
14453,5787
14460,5787
14462,5787
14467,5787
14470,5787
14473,5787
14484,5787
14488,5787
14489,5787
14491,5787
14496,5787
14498,5787
14499,5787
14503,5787
14504,5787
14506,5787
14507,5787
14511,5787
14514,5787
14517,5787
14521,5787
14523,5787
14525,5787
14526,5787
14529,5787
14530,5787
14535,5787
14536,5787
14538,5787
14539,5787
14551,5787
14554,5787
14556,5787
14560,5787
14561,5787
14562,5787
14564,5787
14570,5787
14575,5787
14577,5787
14579,5787
14583,5787
14585,5787
14590,5787
14591,5787
14594,5787
14595,5787
14599,5787
14602,5787
14606,5787
14611,5787
14614,5787
14615,5787
14618,5787
14621,5787
14630,5787
14631,5787
14635,5787
14636,5787
14639,5787
14645,5787
14653,5787
14655,5787
14656,5787
14657,5787
14658,5787
14664,5787
14667,5787
14668,5787
14680,5787
14682,5787
14686,5787
14693,5787
14694,5787
14695,5787
14697,5787
14704,5787
14705,5787
14706,5787
14707,5787
14708,5787
14709,5787
14710,5787
14713,5787
14715,5787
14718,5787
14727,5787
14728,5787
14729,5787
14732,5787
14735,5787
14739,5787
14745,5787
14748,5787
14755,5787
14757,5787
14761,5787
14763,5787
14764,5787
14767,5787
14769,5787
14770,5787
14771,5787
14773,5787
14777,5787
14779,5787
14782,5787
14785,5787
14787,5787
14788,5787
14793,5787
14796,5787
14798,5787
14805,5787
14809,5787
14810,5787
14811,5787
14814,5787
14815,5787
14817,5787
14821,5787
14827,5787
14828,5787
14830,5787
14835,5787
14836,5787
14838,5787
14844,5787
14845,5787
14857,5787
14865,5787
14867,5787
14868,5787
14869,5787
14870,5787
14871,5787
14873,5787
14874,5787
14878,5787
14879,5787
14880,5787
14881,5787
14882,5787
14883,5787
14884,5787
14888,5787
14890,5787
14892,5787
14894,5787
14899,5787
14904,5787
14906,5787
14908,5787
14918,5787
14922,5787
14923,5787
14924,5787
14926,5787
14927,5787
14933,5787
14934,5787
14936,5787
14939,5787
14942,5787
14943,5787
14945,5787
14949,5787
14952,5787
14964,5787
14967,5787
14970,5787
14975,5787
14976,5787
14977,5787
14983,5787
14984,5787
14986,5787
14988,5787
14993,5787
15005,5787
15008,5787
15009,5787
15015,5787
15020,5787
15034,5787
15035,5787
15040,5787
15048,5787
15053,5787
15067,5787
15068,5787
15069,5787
15075,5787
15076,5787
15078,5787
15079,5787
15085,5787
15091,5787
15093,5787
15094,5787
15095,5787
15100,5787
15101,5787
15102,5787
15104,5787
15107,5787
15109,5787
15116,5787
15117,5787
15118,5787
15121,5787
15123,5787
15127,5787
15130,5787
15139,5787
15153,5787
15174,5787
15178,5787
15179,5787
15182,5787
15184,5787
15186,5787
15187,5787
15189,5787
15193,5787
15197,5787
15200,5787
15202,5787
15206,5787
15208,5787
15211,5787
15212,5787
15213,5787
15219,5787
15223,5787
15224,5787
15226,5787
15229,5787
15237,5787
15240,5787
15242,5787
15243,5787
15247,5787
15252,5787
15254,5787
15261,5787
15270,5787
15271,5787
15273,5787
15280,5787
15281,5787
15283,5787
15287,5787
15290,5787
15294,5787
15296,5787
15299,5787
15304,5787
15305,5787
15307,5787
15308,5787
15309,5787
15313,5787
15316,5787
15321,5787
15327,5787
15329,5787
15337,5787
15338,5787
15343,5787
15345,5787
15359,5787
15362,5787
15364,5787
15366,5787
15367,5787
15370,5787
15372,5787
15373,5787
15375,5787
15376,5787
15377,5787
15385,5787
15389,5787
15391,5787
15397,5787
15400,5787
15403,5787
15404,5787
15405,5787
15407,5787
15411,5787
15421,5787
15430,5787
15434,5787
15436,5787
15441,5787
15447,5787
15451,5787
15452,5787
15455,5787
15462,5787
15464,5787
15467,5787
15471,5787
15472,5787
15475,5787
15476,5787
15478,5787
15482,5787
15483,5787
15487,5787
15488,5787
15491,5787
15494,5787
15496,5787
15497,5787
15500,5787
15502,5787
15505,5787
15506,5787
15511,5787
15515,5787
15518,5787
15520,5787
15522,5787
15523,5787
15526,5787
15527,5787
15528,5787
15529,5787
15543,5787
15556,5787
15560,5787
15568,5787
15569,5787
15571,5787
15574,5787
15583,5787
15585,5787
15588,5787
15589,5787
15593,5787
15611,5787
15617,5787
15621,5787
15622,5787
15630,5787
15633,5787
15636,5787
15638,5787
15639,5787
15640,5787
15641,5787
15645,5787
15653,5787
15655,5787
15658,5787
15660,5787
15661,5787
15663,5787
15668,5787
15677,5787
15678,5787
15680,5787
15681,5787
15690,5787
15695,5787
15697,5787
15700,5787
15701,5787
15702,5787
15703,5787
15706,5787
15708,5787
15710,5787
15711,5787
15713,5787
15727,5787
15728,5787
15729,5787
15730,5787
15731,5787
15737,5787
15740,5787
15744,5787
15745,5787
15746,5787
15747,5787
15749,5787
15752,5787
15755,5787
15756,5787
15757,5787
15761,5787
15763,5787
15767,5787
15771,5787
15779,5787
15780,5787
15783,5787
15784,5787
15791,5787
15801,5787
15803,5787
15806,5787
15807,5787
15811,5787
15814,5787
15815,5787
15816,5787
15822,5787
15823,5787
15824,5787
15839,5787
15840,5787
15842,5787
15845,5787
15847,5787
15851,5787
15852,5787
15853,5787
15855,5787
15860,5787
15863,5787
15865,5787
15887,5787
15889,5787
15891,5787
15903,5787
15904,5787
15906,5787
15908,5787
15915,5787
15919,5787
15925,5787
15926,5787
15927,5787
15928,5787
15932,5787
15936,5787
15948,5787
15950,5787
15951,5787
15952,5787
15955,5787
15957,5787
15958,5787
15959,5787
15966,5787
15976,5787
15978,5787
15984,5787
15985,5787
15988,5787
15990,5787
15991,5787
15993,5787
15994,5787
16000,5787
16001,5787
16005,5787
16006,5787
16016,5787
16027,5787
16030,5787
16031,5787
16033,5787
16038,5787
16039,5787
16043,5787
16045,5787
16047,5787
16049,5787
16053,5787
16058,5787
16059,5787
16061,5787
16064,5787
16065,5787
16066,5787
16067,5787
16068,5787
16077,5787
16088,5787
16089,5787
16092,5787
16093,5787
16095,5787
16098,5787
16103,5787
16107,5787
16113,5787
16117,5787
16118,5787
16119,5787
16120,5787
16126,5787
16128,5787
16129,5787
16138,5787
16140,5787
16152,5787
16155,5787
16162,5787
16166,5787
16170,5787
16177,5787
16184,5787
16185,5787
16191,5787
16192,5787
16193,5787
16194,5787
16198,5787
16199,5787
16200,5787
16205,5787
16212,5787
16213,5787
16215,5787
16218,5787
16223,5787
16224,5787
16228,5787
16229,5787
16230,5787
16235,5787
16236,5787
16244,5787
16246,5787
16252,5787
16260,5787
16261,5787
16262,5787
16266,5787
16267,5787
16270,5787
16273,5787
16279,5787
16280,5787
16282,5787
16286,5787
16287,5787
16288,5787
16293,5787
16299,5787
16304,5787
16309,5787
16311,5787
16313,5787
16314,5787
16315,5787
16316,5787
16324,5787
16326,5787
16327,5787
16332,5787
16337,5787
16338,5787
16339,5787
16343,5787
16345,5787
16346,5787
16348,5787
16350,5787
16357,5787
16360,5787
16361,5787
16366,5787
16368,5787
16375,5787
16377,5787
16380,5787
16384,5787
16386,5787
16387,5787
16389,5787
16391,5787
16392,5787
16401,5787
16402,5787
16404,5787
16408,5787
16410,5787
16412,5787
16414,5787
16418,5787
16420,5787
16421,5787
16424,5787
16425,5787
16426,5787
16429,5787
16433,5787
16437,5787
16438,5787
16441,5787
16443,5787
16445,5787
16446,5787
16447,5787
16457,5787
16458,5787
16463,5787
16475,5787
16477,5787
16481,5787
16483,5787
16487,5787
16494,5787
16496,5787
16498,5787
16499,5787
16500,5787
16502,5787
16512,5787
16515,5787
16518,5787
16522,5787
16526,5787
16534,5787
16539,5787
16541,5787
16545,5787
16553,5787
16555,5787
16556,5787
16557,5787
16559,5787
16563,5787
16567,5787
16584,5787
16587,5787
16590,5787
16592,5787
16595,5787
16596,5787
16599,5787
16602,5787
16605,5787
16609,5787
16611,5787
16615,5787
16617,5787
16621,5787
16625,5787
16626,5787
16628,5787
16632,5787
16633,5787
16636,5787
16637,5787
16638,5787
16646,5787
16653,5787
16654,5787
16655,5787
16656,5787
16658,5787
16659,5787
16664,5787
16665,5787
16666,5787
16669,5787
16671,5787
16681,5787
16683,5787
16690,5787
16691,5787
16694,5787
16695,5787
16699,5787
16703,5787
16704,5787
16706,5787
16712,5787
16713,5787
16714,5787
16722,5787
16730,5787
16731,5787
16732,5787
16733,5787
16739,5787
16740,5787
16742,5787
16745,5787
16747,5787
16748,5787
16756,5787
16757,5787
16759,5787
16760,5787
16761,5787
16766,5787
16767,5787
16768,5787
16769,5787
16774,5787
16776,5787
16788,5787
16790,5787
16792,5787
16795,5787
16796,5787
16798,5787
16799,5787
16800,5787
16816,5787
16821,5787
16822,5787
16830,5787
16833,5787
16835,5787
16836,5787
16837,5787
16839,5787
16840,5787
16859,5787
16860,5787
16861,5787
16862,5787
16871,5787
16875,5787
16878,5787
16879,5787
16881,5787
16885,5787
16888,5787
16890,5787
16891,5787
16892,5787
16893,5787
16896,5787
16898,5787
16900,5787
16901,5787
16903,5787
16905,5787
16908,5787
16910,5787
16911,5787
16916,5787
16918,5787
16922,5787
16924,5787
16926,5787
16928,5787
16931,5787
16938,5787
16946,5787
16953,5787
16954,5787
16955,5787
16956,5787
16957,5787
16960,5787
16965,5787
16969,5787
16971,5787
16978,5787
16979,5787
16982,5787
16985,5787
16987,5787
16988,5787
16989,5787
16997,5787
17002,5787
17006,5787
17008,5787
17009,5787
17010,5787
17014,5787
17015,5787
17018,5787
17021,5787
17024,5787
17026,5787
17027,5787
17030,5787
17031,5787
17033,5787
17036,5787
17045,5787
17046,5787
17050,5787
17052,5787
17053,5787
17056,5787
17058,5787
17060,5787
17064,5787
17065,5787
17069,5787
17072,5787
17073,5787
17075,5787
17080,5787
17086,5787
17088,5787
17089,5787
17094,5787
17104,5787
17108,5787
17110,5787
17111,5787
17116,5787
17117,5787
17119,5787
17120,5787
17122,5787
17123,5787
17124,5787
17127,5787
17130,5787
17131,5787
17132,5787
17137,5787
17139,5787
17141,5787
17143,5787
17147,5787
17157,5787
17160,5787
17162,5787
17163,5787
17164,5787
17166,5787
17167,5787
17169,5787
17172,5787
17178,5787
17181,5787
17183,5787
17184,5787
17185,5787
17188,5787
17190,5787
17191,5787
17197,5787
17200,5787
17201,5787
17202,5787
17204,5787
17214,5787
17216,5787
17221,5787
17232,5787
17241,5787
17243,5787
17246,5787
17247,5787
17249,5787
17252,5787
17259,5787
17260,5787
17262,5787
17263,5787
17264,5787
17266,5787
17270,5787
17271,5787
17273,5787
17286,5787
17287,5787
17289,5787
17293,5787
17295,5787
17296,5787
17298,5787
17309,5787
17310,5787
17312,5787
17313,5787
17315,5787
17316,5787
17321,5787
17326,5787
17328,5787
17332,5787
17333,5787
17334,5787
17336,5787
17340,5787
17345,5787
17355,5787
17360,5787
17361,5787
17364,5787
17366,5787
17374,5787
17379,5787
17385,5787
17386,5787
17388,5787
17394,5787
17397,5787
17404,5787
17405,5787
17408,5787
17412,5787
17414,5787
17418,5787
17419,5787
17420,5787
17424,5787
17428,5787
17435,5787
17437,5787
17439,5787
17442,5787
17448,5787
17451,5787
17452,5787
17464,5787
17467,5787
17472,5787
17474,5787
17475,5787
17476,5787
17483,5787
17487,5787
17489,5787
17500,5787
17501,5787
17510,5787
17512,5787
17513,5787
17516,5787
17518,5787
17526,5787
17527,5787
17531,5787
17532,5787
17534,5787
17535,5787
17542,5787
17547,5787
17550,5787
17552,5787
17556,5787
17562,5787
17569,5787
17570,5787
17573,5787
17574,5787
17576,5787
17577,5787
17578,5787
17581,5787
17585,5787
17589,5787
17590,5787
17591,5787
17597,5787
17598,5787
17599,5787
17602,5787
17603,5787
17605,5787
17606,5787
17607,5787
17609,5787
17612,5787
17622,5787
17623,5787
17625,5787
17627,5787
17633,5787
17639,5787
17656,5787
17657,5787
17660,5787
17661,5787
17672,5787
17674,5787
17675,5787
17679,5787
17680,5787
17682,5787
17684,5787
17690,5787
17692,5787
17697,5787
17701,5787
17702,5787
17706,5787
17713,5787
17714,5787
17715,5787
17722,5787
17723,5787
17724,5787
17726,5787
17727,5787
17730,5787
17731,5787
17732,5787
17735,5787
17741,5787
17742,5787
