userId,itemId,rating
5635,6473,5
5793,6473,6
6486,6473,7
6763,6473,5
8203,6473,6
8897,6473,8
9170,6473,3
9454,6473,8
10068,6473,4
10175,6473,10
10448,6473,5
14128,6473,10
14161,6473,1
15010,6473,6
15074,6473,5
657,6474,9
10068,6475,6
14461,6475,6
398,6476,9
419,6476,6
663,6476,9
1565,6476,7
2107,6476,9
3422,6476,6
3924,6476,9
3997,6476,7
4670,6476,10
4806,6476,10
6248,6476,8
6355,6476,7
6531,6476,9
6651,6476,8
6827,6476,7
7054,6476,5
7800,6476,8
8218,6476,9
9117,6476,8
12038,6476,7
12099,6476,6
12172,6476,10
13166,6476,8
13274,6476,8
13298,6476,8
13386,6476,7
13716,6476,9
14110,6476,8
14273,6476,4
15174,6476,9
1169,6478,10
2360,6478,8
3091,6478,9
4550,6478,10
5537,6478,9
12932,6478,8
2725,6481,10
2892,6481,9
3895,6481,9
8478,6481,10
12367,6481,8
401,6482,10
424,6482,9
2013,6482,9
4027,6482,7
4716,6482,10
4742,6482,10
5869,6482,8
6345,6482,7
8841,6482,8
9050,6482,10
9204,6482,10
9860,6482,9
12015,6482,6
12129,6482,6
12835,6482,9
13295,6482,10
14323,6482,9
14363,6482,8
416,6483,7
8564,6483,8
10455,6483,5
10877,6483,1
12752,6483,7
3748,6484,8
12838,6484,10
15280,6484,6
1617,6485,7
15193,6486,4
2171,6487,1
3446,6487,1
3941,6487,1
4386,6487,2
4795,6487,1
4803,6487,1
7887,6487,2
10278,6487,1
10696,6487,1
13511,6487,1
11868,6488,6
60,6489,9
13000,6490,8
2145,6491,7
2959,6491,9
5210,6491,8
7393,6491,8
7581,6491,7
11085,6491,9
13005,6491,8
13098,6491,8
13206,6491,6
13268,6491,7
13403,6491,8
13445,6491,1
14681,6491,3
1612,6492,3
6087,6492,4
7745,6492,1
4291,6493,1
11491,6493,10
3225,6494,5
5700,6494,6
7613,6494,4
1387,6495,4
4481,6495,3
5793,6495,7
7062,6495,7
7983,6495,1
9347,6495,7
11892,6495,5
14208,6495,5
14772,6495,7
14350,6496,9
1260,6497,8
3997,6497,8
13070,6497,6
3348,6498,7
6508,6498,1
15069,6498,6
11742,6499,8
12809,6499,10
2231,6500,9
3208,6500,10
7987,6500,10
9305,6500,10
1482,6501,8
14632,6501,8
319,6502,8
1432,6502,8
1726,6502,10
2231,6502,9
2882,6502,8
5041,6502,10
5377,6502,9
5933,6502,10
7035,6502,10
8990,6502,10
10051,6502,9
10630,6502,6
12725,6502,8
13195,6502,10
13558,6502,10
14208,6502,8
1094,6503,8
1118,6503,6
3114,6503,6
5489,6503,8
6051,6503,6
6438,6503,7
13970,6503,8
8165,6504,9
15280,6504,6
8293,6505,6
14632,6506,1
5569,6508,10
6651,6508,9
7020,6508,10
7526,6508,4
7699,6508,8
8264,6508,5
8722,6508,9
8856,6508,8
11527,6508,9
13000,6508,6
13005,6508,8
10810,6509,4
2854,6510,5
5676,6510,10
8625,6510,7
10086,6510,4
10682,6510,3
14588,6510,8
4573,6511,10
7416,6511,9
10068,6511,7
11562,6511,9
14253,6511,5
1372,6512,1
3941,6512,8
4071,6512,1
5111,6512,2
2145,6513,8
13070,6513,7
401,6514,7
3108,6515,1
14104,6515,10
38,6516,4
305,6516,2
417,6516,9
683,6516,5
1112,6516,1
2225,6516,5
2489,6516,9
2762,6516,7
3507,6516,7
3640,6516,1
4111,6516,9
4147,6516,7
4386,6516,10
4471,6516,8
4668,6516,7
4684,6516,10
4691,6516,5
5724,6516,7
5741,6516,3
5975,6516,1
6793,6516,10
6845,6516,4
6866,6516,1
7585,6516,8
8444,6516,6
8917,6516,9
9297,6516,3
10128,6516,8
10654,6516,5
10807,6516,9
10810,6516,7
11078,6516,7
11245,6516,7
11892,6516,7
12045,6516,10
13206,6516,8
13249,6516,2
13370,6516,9
14208,6516,5
14492,6516,6
14572,6516,3
7262,6517,3
11890,6518,7
14500,6519,7
8471,6520,8
11916,6520,8
11494,6521,7
3249,6522,6
4619,6522,4
5610,6522,6
9178,6522,8
15061,6522,10
1431,6524,5
3533,6525,4
4711,6526,10
9591,6526,6
10507,6527,10
5656,6528,3
9090,6529,6
12745,6529,6
1113,6530,9
1617,6530,6
1678,6530,7
2984,6530,10
3249,6530,9
3446,6530,7
8038,6530,10
8486,6530,3
14152,6530,6
14426,6530,7
8470,6531,7
11099,6531,7
13420,6531,10
2870,6532,7
15313,6533,4
10001,6534,7
14681,6535,6
2066,6536,5
2231,6536,2
14441,6536,5
14685,6536,4
424,6537,10
3349,6537,8
4386,6537,10
6063,6537,10
6188,6537,3
6613,6537,10
7689,6537,10
7758,6537,7
9556,6537,10
9853,6537,10
10493,6537,9
10527,6537,10
11361,6537,6
11920,6537,6
11961,6537,7
12021,6537,5
13166,6537,8
13747,6537,8
5057,6538,6
13747,6538,6
7009,6539,1
10128,6539,5
14208,6539,4
3635,6541,7
2761,6542,7
4386,6542,7
6827,6542,4
7886,6542,7
11959,6542,7
13493,6542,8
14014,6542,7
14243,6542,8
14681,6542,7
4591,6543,5
6072,6543,3
1294,6544,1
7578,6545,5
2066,6546,2
4591,6546,1
4970,6546,2
6341,6546,8
6608,6546,2
7287,6546,2
11447,6546,1
13295,6546,7
14685,6546,4
152,6547,7
1003,6547,7
1236,6547,6
2385,6547,8
3635,6547,7
3965,6547,6
5830,6547,7
6038,6547,8
8058,6547,10
14228,6547,9
7393,6548,8
359,6549,3
2611,6549,7
14211,6549,1
1617,6550,6
11258,6550,3
2854,6551,7
6345,6551,6
6674,6551,9
12473,6551,8
360,6552,10
406,6552,9
797,6552,8
827,6552,9
842,6552,10
1551,6552,9
1573,6552,10
1795,6552,9
1849,6552,10
2358,6552,7
2696,6552,10
2699,6552,9
2878,6552,10
3375,6552,9
3438,6552,6
3679,6552,6
4154,6552,7
4175,6552,9
4386,6552,10
4569,6552,10
4806,6552,10
5203,6552,10
5260,6552,7
5624,6552,10
5759,6552,6
5891,6552,8
5974,6552,10
6047,6552,9
6306,6552,10
6372,6552,10
6738,6552,10
6739,6552,10
7269,6552,10
10016,6552,7
10209,6552,10
10290,6552,8
10705,6552,10
11041,6552,8
11392,6552,7
11624,6552,7
11855,6552,10
12015,6552,9
12120,6552,10
12162,6552,9
12295,6552,10
12369,6552,10
12395,6552,10
13512,6552,10
13573,6552,8
14032,6552,9
14094,6552,1
14196,6552,9
1431,6553,6
1685,6553,6
219,6554,6
9591,6554,1
10331,6554,7
7555,6555,8
2301,6556,7
3363,6556,7
6966,6556,6
7127,6556,4
7237,6556,4
8892,6556,5
10183,6556,7
10810,6556,3
11154,6556,10
12901,6556,5
13121,6556,7
13511,6556,5
14208,6556,8
11969,6557,6
3967,6559,6
6371,6560,9
12683,6560,8
281,6561,2
672,6561,7
2185,6561,8
2235,6561,5
2696,6561,9
2905,6561,6
3577,6561,6
3716,6561,8
3965,6561,8
4027,6561,5
4199,6561,9
4386,6561,8
5098,6561,5
5179,6561,8
5980,6561,8
6827,6561,6
7045,6561,8
7758,6561,9
7910,6561,9
7913,6561,9
8033,6561,7
8339,6561,7
8471,6561,9
8625,6561,8
9090,6561,7
9504,6561,9
10616,6561,2
10881,6561,8
11075,6561,9
11099,6561,7
11359,6561,7
11524,6561,9
11713,6561,8
11810,6561,9
12259,6561,8
12442,6561,7
12725,6561,6
12752,6561,8
12817,6561,5
13008,6561,10
13098,6561,7
13324,6561,8
14117,6561,7
14159,6561,7
14397,6561,6
14681,6561,8
14823,6561,7
15000,6561,9
15018,6561,7
15110,6561,6
8878,6562,1
5576,6563,7
3941,6564,8
4232,6565,1
4591,6565,3
4771,6565,10
13121,6565,3
4668,6566,6
6537,6566,10
8013,6566,10
8091,6566,7
8418,6566,9
8776,6566,8
9512,6566,10
11868,6566,8
12869,6566,8
13787,6568,8
14632,6568,6
5869,6569,4
8168,6569,10
11589,6569,1
38,6570,1
11813,6570,7
13696,6570,8
14632,6571,8
15173,6571,8
3963,6572,9
6072,6573,7
51,6574,5
402,6574,3
1085,6574,10
1426,6574,7
1481,6574,5
1648,6574,1
1793,6574,5
1803,6574,3
1876,6574,1
1942,6574,1
3072,6574,3
4463,6574,2
4538,6574,5
4713,6574,3
5913,6574,7
6075,6574,2
7020,6574,1
7059,6574,7
7737,6574,8
8287,6574,6
8507,6574,1
9013,6574,2
9652,6574,6
9686,6574,1
9942,6574,2
10027,6574,1
10068,6574,8
10109,6574,4
10128,6574,4
10307,6574,1
10558,6574,5
10654,6574,4
10881,6574,3
10920,6574,5
11027,6574,6
11837,6574,3
11996,6574,3
12395,6574,7
12752,6574,6
12963,6574,5
13502,6574,6
13603,6574,4
13716,6574,5
14872,6574,6
14956,6574,4
15149,6574,7
5862,6575,3
14608,6575,6
7393,6577,5
12822,6577,5
1150,6578,9
1828,6578,10
4372,6578,8
6345,6578,7
9364,6578,9
11192,6578,6
12323,6578,7
14632,6578,2
915,6580,7
1232,6580,10
1798,6580,6
1973,6580,10
2270,6580,10
2301,6580,9
2420,6580,2
2495,6580,5
3226,6580,6
3277,6580,7
3748,6580,6
4154,6580,4
4192,6580,9
4456,6580,10
5676,6580,7
6133,6580,2
6386,6580,6
7020,6580,8
7287,6580,6
8218,6580,5
9656,6580,7
10092,6580,10
10810,6580,1
12284,6580,10
13058,6580,8
13152,6580,10
13166,6580,6
13792,6580,10
13811,6580,9
14342,6580,7
3017,6581,6
7287,6581,4
7898,6581,10
13010,6581,6
13098,6581,2
14925,6581,8
15280,6581,6
425,6582,5
537,6582,6
801,6582,2
5869,6582,6
6651,6582,5
8357,6582,5
11511,6582,7
12822,6582,5
13894,6582,3
14859,6582,1
915,6584,5
10654,6584,2
12369,6584,3
11832,6585,6
4164,6586,7
5141,6587,8
10810,6587,1
11346,6587,5
13195,6587,7
1003,6589,8
1161,6589,8
3406,6589,4
3508,6589,8
6345,6589,6
3497,6590,5
9465,6590,9
12281,6590,1
1003,6591,1
5743,6591,3
6618,6591,1
7017,6591,1
12822,6591,3
13440,6591,1
15280,6591,4
1236,6592,10
1896,6592,10
2145,6592,10
2265,6592,10
2311,6592,10
2851,6592,5
3459,6592,10
4032,6592,10
4154,6592,9
5922,6592,9
5974,6592,10
7084,6592,10
7283,6592,10
7574,6592,10
8208,6592,9
8223,6592,9
8625,6592,10
8723,6592,8
9160,6592,10
9799,6592,10
9860,6592,8
9989,6592,10
10341,6592,7
10469,6592,7
10654,6592,9
10687,6592,10
11224,6592,10
11715,6592,6
12015,6592,5
13182,6592,7
13587,6592,9
13810,6592,9
13845,6592,10
14231,6592,8
14239,6592,9
14925,6592,10
15036,6592,10
15369,6592,10
15373,6592,9
7393,6593,3
12015,6594,3
125,6595,10
672,6595,9
700,6595,6
842,6595,9
846,6595,8
981,6595,8
1023,6595,9
1175,6595,7
1341,6595,9
2128,6595,10
2238,6595,8
2696,6595,9
3055,6595,4
3197,6595,9
3284,6595,8
3406,6595,7
4082,6595,10
4721,6595,5
4779,6595,7
4862,6595,8
4872,6595,10
4926,6595,9
5055,6595,10
5357,6595,10
5457,6595,9
5501,6595,7
5900,6595,10
5966,6595,8
6401,6595,8
6543,6595,10
6561,6595,8
6651,6595,8
6722,6595,9
6980,6595,2
7416,6595,8
7744,6595,9
8221,6595,6
8293,6595,8
8340,6595,9
8564,6595,8
8620,6595,10
8625,6595,8
8863,6595,9
9384,6595,10
9609,6595,10
9686,6595,4
9977,6595,9
10365,6595,9
10920,6595,7
11243,6595,1
11428,6595,7
11570,6595,8
11867,6595,8
12822,6595,8
12847,6595,9
12999,6595,7
13153,6595,9
13498,6595,7
13594,6595,1
14118,6595,8
14122,6595,9
14228,6595,8
14333,6595,7
14497,6595,8
14772,6595,10
14872,6595,7
15058,6595,8
15252,6595,10
2231,6596,3
6072,6596,6
7020,6596,8
927,6597,1
3218,6598,7
4970,6598,7
6021,6598,7
10512,6598,7
15361,6598,9
2007,6599,5
2066,6599,9
4154,6599,8
12961,6599,7
13631,6599,1
13868,6600,5
11050,6601,10
7393,6602,6
10520,6603,8
12745,6603,6
14632,6604,6
6342,6605,9
1473,6606,5
7287,6606,4
9591,6607,4
3679,6608,1
10304,6608,7
6107,6609,7
7393,6609,5
11868,6609,6
12961,6609,7
1533,6610,1
2870,6611,8
152,6612,4
197,6612,7
402,6612,6
761,6612,7
888,6612,2
1011,6612,5
1034,6612,7
1464,6612,10
1721,6612,2
2170,6612,9
2510,6612,3
2792,6612,2
2903,6612,5
3031,6612,2
3166,6612,8
3422,6612,5
3809,6612,3
4070,6612,1
4591,6612,3
4979,6612,4
5144,6612,10
5743,6612,5
5778,6612,1
6179,6612,4
6200,6612,7
6391,6612,6
6509,6612,6
6653,6612,3
6707,6612,6
6709,6612,6
7020,6612,8
7063,6612,7
7191,6612,5
8063,6612,7
8229,6612,1
8281,6612,2
9001,6612,5
9370,6612,3
9827,6612,1
10464,6612,6
11361,6612,6
11423,6612,6
11868,6612,6
12162,6612,6
13690,6612,6
13970,6612,5
14014,6612,5
14635,6612,7
14726,6612,7
15018,6612,6
15057,6612,5
14632,6613,3
846,6614,6
7470,6614,7
12822,6614,4
3268,6615,7
3635,6615,6
4671,6615,10
6345,6615,7
7287,6615,8
7940,6615,9
7943,6615,8
12323,6615,8
14014,6615,9
2707,6616,8
2837,6617,7
10249,6618,9
12015,6618,5
4042,6620,5
11465,6621,5
13500,6621,3
2711,6622,5
995,6623,9
1822,6623,8
2278,6623,10
3406,6623,3
3452,6623,9
3635,6623,7
3767,6623,7
5765,6623,10
5801,6623,5
6019,6623,8
6274,6623,8
6530,6623,3
6737,6623,8
7103,6623,4
7470,6623,7
8228,6623,8
8512,6623,8
9849,6623,8
9860,6623,9
10059,6623,7
10167,6623,1
10365,6623,8
13195,6623,5
13573,6623,8
13661,6623,9
14093,6623,9
14723,6623,8
14847,6623,7
8270,6625,8
4060,6626,10
424,6627,8
507,6627,9
687,6627,8
782,6627,1
1028,6627,8
1260,6627,8
1262,6627,9
1333,6627,7
1537,6627,6
1647,6627,7
1951,6627,9
2123,6627,8
2124,6627,9
2144,6627,8
2145,6627,9
2238,6627,10
2409,6627,9
2417,6627,3
2548,6627,10
2698,6627,6
2804,6627,9
2874,6627,4
3322,6627,8
3409,6627,9
3584,6627,8
3602,6627,6
3652,6627,1
3748,6627,10
3790,6627,7
3803,6627,10
3958,6627,10
4097,6627,10
4149,6627,6
4564,6627,1
4598,6627,4
4790,6627,10
4814,6627,1
4928,6627,3
4934,6627,10
4966,6627,4
5131,6627,3
5179,6627,8
5522,6627,10
5534,6627,10
5704,6627,10
5862,6627,5
6300,6627,10
6531,6627,10
7088,6627,8
7100,6627,6
7287,6627,7
7642,6627,7
7649,6627,5
8225,6627,9
8295,6627,1
8340,6627,6
8420,6627,9
8469,6627,10
8538,6627,7
8556,6627,8
8634,6627,4
8660,6627,9
8702,6627,6
8722,6627,8
8890,6627,6
9012,6627,7
9018,6627,9
9333,6627,8
9791,6627,7
9982,6627,8
10003,6627,6
10118,6627,9
10188,6627,9
10365,6627,9
10423,6627,1
10425,6627,9
10439,6627,8
10672,6627,10
10681,6627,8
11071,6627,8
11075,6627,8
11392,6627,10
11609,6627,2
11867,6627,9
11924,6627,1
11951,6627,9
12021,6627,4
12057,6627,8
12064,6627,10
12149,6627,1
12259,6627,10
12370,6627,9
12407,6627,9
12480,6627,10
12512,6627,8
12538,6627,4
12604,6627,9
12643,6627,10
12656,6627,10
12723,6627,8
12734,6627,6
12817,6627,7
12964,6627,9
13027,6627,10
13404,6627,7
13634,6627,10
14094,6627,1
14118,6627,8
14641,6627,9
15093,6627,6
15104,6627,2
15172,6627,9
15264,6627,10
941,6628,9
263,6629,8
1413,6630,10
1956,6630,10
2895,6630,3
3178,6630,8
3249,6630,5
4792,6630,7
4929,6630,10
5003,6630,9
5152,6630,10
5438,6630,10
5920,6630,10
6146,6630,8
6553,6630,10
6594,6630,10
8000,6630,8
8698,6630,4
8889,6630,10
10608,6630,6
10886,6630,10
11224,6630,1
12626,6630,9
13408,6630,1
13611,6630,9
14412,6630,9
14903,6630,10
486,6631,7
2619,6631,7
4386,6631,10
4529,6631,8
5157,6631,7
5362,6631,6
5739,6631,6
5915,6631,10
6395,6631,10
6439,6631,6
8564,6631,6
9786,6631,3
10602,6631,4
11234,6631,1
11899,6631,8
14462,6631,7
14681,6631,8
3941,6632,8
1909,6633,8
11252,6633,5
5588,6634,10
8364,6635,7
5913,6636,8
692,6637,9
995,6637,8
1670,6637,9
3048,6637,9
3268,6637,7
3359,6637,10
3667,6637,8
3997,6637,7
4793,6637,10
5815,6637,9
6303,6637,7
7191,6637,8
7611,6637,8
7790,6637,8
8286,6637,10
8363,6637,8
8468,6637,9
8557,6637,7
8970,6637,9
10095,6637,9
10204,6637,10
11023,6637,9
11352,6637,9
11562,6637,10
11726,6637,10
11844,6637,8
12414,6637,8
12461,6637,10
12869,6637,8
13602,6637,10
14632,6637,8
15280,6637,6
2216,6638,8
12329,6639,6
2870,6640,6
7287,6640,6
7918,6640,5
9178,6640,5
14632,6640,5
5583,6641,2
15324,6642,8
1021,6643,8
1522,6643,8
1864,6643,10
2440,6643,9
2548,6643,10
3997,6643,10
4026,6643,10
5869,6643,8
6175,6643,8
7043,6643,10
8776,6643,10
8906,6643,7
8939,6643,10
9189,6643,8
11361,6643,8
11433,6643,10
11718,6643,10
12752,6643,8
12835,6643,10
14637,6643,9
14632,6644,4
10810,6645,4
2354,6646,9
5862,6646,5
13965,6646,10
2300,6647,9
2655,6648,1
6438,6648,5
12316,6648,6
12749,6648,6
2107,6649,3
9090,6650,6
8478,6651,5
15122,6652,1
2174,6653,2
4386,6654,10
4934,6654,7
5869,6654,7
13248,6654,9
15069,6654,8
3471,6655,8
424,6657,7
836,6657,7
11961,6657,5
219,6658,1
3748,6658,2
4780,6658,1
8711,6658,1
13121,6658,1
12848,6659,5
219,6660,7
1019,6660,8
2895,6661,6
3576,6661,6
4846,6661,3
3384,6662,8
8874,6662,7
354,6663,3
11741,6664,4
3026,6665,7
2346,6668,6
1853,6669,7
9886,6669,1
14077,6669,10
11494,6670,5
6345,6671,6
7393,6671,5
11945,6671,7
11990,6671,6
12127,6671,6
1481,6672,10
2870,6672,5
3406,6672,9
10939,6673,8
14014,6673,8
14251,6673,4
14632,6673,3
394,6674,8
9143,6674,7
8293,6675,8
13970,6675,10
6534,6676,8
2870,6677,5
9561,6677,7
11214,6677,5
13120,6677,6
13845,6677,7
14361,6677,10
15280,6678,3
7062,6679,5
13511,6681,7
1521,6684,9
10128,6684,9
4386,6685,7
2959,6686,7
10561,6687,7
9045,6689,3
4174,6690,1
9255,6690,1
12015,6690,1
13256,6690,1
14461,6690,3
14020,6691,10
3268,6692,5
7393,6692,4
8228,6693,7
12848,6694,4
7537,6695,7
1521,6696,7
4576,6696,4
11494,6696,7
4646,6698,3
672,6699,9
853,6699,7
863,6699,8
1113,6699,7
1260,6699,8
1424,6699,10
2009,6699,5
2035,6699,9
2124,6699,7
2135,6699,5
2174,6699,10
2588,6699,10
2689,6699,9
2823,6699,9
2901,6699,7
3025,6699,10
3576,6699,8
3674,6699,8
3818,6699,10
3885,6699,8
4053,6699,10
4673,6699,8
4862,6699,10
4932,6699,8
5061,6699,2
5268,6699,10
5320,6699,10
5469,6699,9
5529,6699,10
5653,6699,1
5730,6699,10
5862,6699,1
6026,6699,5
6220,6699,3
6230,6699,9
6283,6699,8
6416,6699,10
6634,6699,8
6970,6699,8
7578,6699,10
8136,6699,8
8176,6699,10
8307,6699,1
8512,6699,8
8564,6699,9
8610,6699,10
8666,6699,9
9379,6699,6
9439,6699,1
9912,6699,8
9914,6699,6
9920,6699,1
10038,6699,10
10086,6699,9
10110,6699,9
10464,6699,10
10605,6699,10
11241,6699,8
11464,6699,9
11664,6699,9
11787,6699,9
11868,6699,7
11890,6699,7
12044,6699,9
12305,6699,8
12473,6699,1
12642,6699,9
12822,6699,6
12838,6699,3
13098,6699,9
13498,6699,8
13587,6699,10
13612,6699,8
14061,6699,8
14192,6699,2
14741,6699,9
14769,6699,8
15353,6699,1
2440,6700,10
5189,6700,8
6321,6700,9
6519,6700,10
7230,6700,8
9786,6700,10
10228,6700,7
11045,6700,9
11996,6700,10
13098,6700,8
14118,6700,8
995,6701,6
1263,6701,10
1282,6701,9
2189,6701,9
6195,6701,7
7665,6701,9
11084,6701,10
12835,6701,7
13295,6701,8
13458,6701,9
13676,6701,10
15018,6701,5
7910,6702,7
1,6703,8
111,6703,10
365,6703,9
402,6703,6
1052,6703,8
1198,6703,6
1913,6703,9
2856,6703,10
2965,6703,10
3708,6703,10
4185,6703,10
4307,6703,9
4668,6703,9
5252,6703,10
5310,6703,10
5522,6703,10
5624,6703,7
7083,6703,10
7249,6703,1
8033,6703,10
8625,6703,8
8736,6703,1
9960,6703,10
10109,6703,10
10331,6703,9
10956,6703,1
11511,6703,4
11694,6703,9
12015,6703,6
12162,6703,7
12222,6703,2
12267,6703,9
12745,6703,8
13305,6703,9
14451,6703,6
14549,6703,10
14794,6703,9
1674,6704,9
4649,6704,8
5490,6704,7
5564,6704,3
6148,6704,7
6738,6704,10
7299,6704,7
7906,6704,10
8136,6704,7
9557,6704,7
12021,6704,4
12048,6704,9
14936,6704,8
2870,6705,3
3748,6705,6
5676,6705,8
6608,6705,6
10128,6705,7
11868,6705,5
6072,6706,6
14632,6706,3
6243,6707,8
250,6708,8
522,6708,6
928,6708,7
964,6708,10
1236,6708,8
3123,6708,6
3287,6708,7
3507,6708,9
3584,6708,8
3894,6708,8
3901,6708,10
4958,6708,9
5143,6708,9
5355,6708,3
6827,6708,8
7488,6708,9
7611,6708,8
8634,6708,5
8815,6708,10
9071,6708,8
9860,6708,7
10379,6708,8
10630,6708,6
10947,6708,8
12055,6708,9
12267,6708,5
12392,6708,7
12725,6708,8
14111,6708,8
14297,6708,6
15252,6708,10
15310,6708,10
15367,6708,8
13082,6709,8
4970,6710,7
5279,6710,9
8990,6710,9
10226,6710,2
12132,6710,6
12745,6710,7
6741,6711,3
9643,6713,7
5006,6714,4
14681,6716,6
14681,6717,7
7393,6719,4
9643,6720,6
1853,6721,8
6651,6721,8
6756,6721,10
8211,6721,10
8977,6721,8
9587,6721,10
13184,6721,10
14632,6721,10
13362,6722,8
4716,6723,5
14492,6724,2
2662,6725,7
14065,6725,8
1489,6727,9
2711,6727,8
6345,6727,5
7393,6727,7
7487,6727,8
9164,6727,8
9370,6727,5
11961,6727,6
13950,6729,7
2471,6730,2
6827,6730,5
11967,6730,8
14549,6730,5
7287,6731,5
13256,6731,4
13587,6731,5
1824,6732,8
9860,6732,6
7619,6733,7
2182,6734,10
5357,6734,8
7333,6734,8
7477,6734,8
9860,6734,7
10584,6734,6
12433,6734,8
14421,6734,7
915,6735,7
3446,6735,7
4386,6735,7
6357,6735,8
10128,6735,10
10810,6735,6
5301,6736,5
4576,6737,8
5869,6737,7
10249,6738,6
13970,6739,10
2870,6740,4
1867,6741,9
5869,6741,8
10987,6741,7
8776,6742,1
2915,6743,9
11894,6743,9
4099,6744,3
4400,6744,7
5017,6744,7
5869,6744,6
6847,6744,5
6915,6744,5
10810,6744,3
12759,6744,1
12961,6744,8
14492,6744,6
12015,6745,4
13182,6745,2
5339,6746,1
9280,6746,1
10810,6746,1
12745,6747,2
3140,6748,8
13486,6748,5
8776,6749,2
7393,6750,4
12100,6751,9
13005,6751,7
7393,6752,7
12822,6752,8
2114,6753,8
3635,6753,3
9178,6753,6
14014,6753,8
9886,6754,7
12323,6754,6
1078,6755,4
4386,6755,3
5625,6755,3
9865,6756,1
6416,6758,9
11868,6758,7
15313,6758,4
989,6760,8
1973,6760,10
4518,6760,10
6024,6760,9
7550,6760,7
9222,6760,6
9279,6760,7
8990,6761,7
4154,6763,3
5737,6763,3
7393,6763,4
10420,6763,6
13121,6763,5
2932,6764,7
4617,6764,5
12751,6764,10
687,6765,7
3695,6765,7
8125,6765,9
6651,6766,5
1431,6767,8
14020,6768,10
477,6769,5
995,6769,2
3433,6769,5
3638,6769,10
3894,6769,1
4919,6769,5
5070,6769,5
6215,6769,5
6406,6769,1
6469,6769,5
6827,6769,5
7020,6769,5
7782,6769,1
9992,6769,4
10674,6769,10
10819,6769,6
11659,6769,7
11767,6769,10
11830,6769,5
13648,6769,4
15365,6769,10
3941,6770,8
7393,6770,1
219,6771,4
10190,6771,8
11868,6771,6
5116,6772,6
5793,6772,7
8101,6772,7
219,6773,10
530,6773,8
672,6773,9
743,6773,8
1688,6773,7
1743,6773,10
1793,6773,9
1914,6773,8
2155,6773,9
2261,6773,10
2503,6773,8
2548,6773,10
2590,6773,9
2906,6773,8
3073,6773,8
3206,6773,10
3218,6773,7
3226,6773,9
3942,6773,9
4009,6773,8
4056,6773,1
4340,6773,9
4347,6773,8
4380,6773,4
4862,6773,10
5113,6773,8
5144,6773,10
5243,6773,10
5328,6773,1
5414,6773,8
5463,6773,10
5610,6773,10
5676,6773,10
5715,6773,10
5769,6773,7
5922,6773,9
5966,6773,8
5973,6773,10
6001,6773,9
6072,6773,1
6357,6773,8
6667,6773,10
6827,6773,8
6950,6773,1
6954,6773,9
6956,6773,8
7045,6773,6
7110,6773,8
7265,6773,9
7972,6773,8
8020,6773,1
8032,6773,10
8178,6773,9
8228,6773,10
8293,6773,9
8398,6773,6
8494,6773,9
8563,6773,10
8620,6773,8
8939,6773,9
9019,6773,9
9370,6773,2
9659,6773,10
10068,6773,10
10332,6773,10
10544,6773,5
10901,6773,4
10996,6773,9
11077,6773,8
11080,6773,10
11514,6773,8
11520,6773,1
11658,6773,10
11809,6773,6
11961,6773,6
12057,6773,10
12134,6773,10
12144,6773,10
12165,6773,10
12275,6773,8
12507,6773,9
12821,6773,10
12912,6773,8
12917,6773,10
12945,6773,8
13045,6773,7
13166,6773,10
13407,6773,10
13500,6773,9
14014,6773,9
14075,6773,10
14117,6773,7
14164,6773,10
14295,6773,10
14328,6773,10
14497,6773,9
14572,6773,8
14641,6773,7
14696,6773,10
14765,6773,10
7393,6774,5
14154,6775,6
729,6776,3
6707,6776,6
3502,6777,6
197,6778,7
3635,6779,6
13681,6779,5
15280,6781,7
1386,6782,8
3748,6782,8
4634,6782,8
5103,6782,7
7310,6782,9
7965,6782,8
8195,6782,9
9587,6782,8
9657,6782,9
10578,6782,8
10584,6782,7
12903,6782,9
13284,6782,6
14209,6782,9
10262,6783,6
846,6784,7
3995,6784,9
9898,6784,8
10810,6784,8
6090,6786,7
8874,6787,2
13298,6788,9
3260,6790,6
7713,6790,8
11237,6791,8
1620,6792,7
4042,6792,7
12015,6792,7
12120,6792,7
14632,6792,7
15127,6792,10
14681,6793,6
1840,6794,8
4684,6794,5
5759,6794,6
7218,6794,5
7557,6794,1
8042,6794,5
8456,6794,5
9902,6794,7
11084,6794,7
11270,6794,10
12015,6794,6
13070,6794,7
14760,6794,7
4122,6796,8
14461,6796,6
3418,6797,6
4386,6797,6
6469,6797,1
8813,6797,9
9052,6797,5
1437,6798,10
3748,6798,8
5490,6798,9
7934,6798,4
9431,6798,10
11073,6798,9
11670,6798,8
11868,6798,7
12100,6798,7
13010,6798,3
14183,6798,8
14287,6798,9
14632,6799,5
6072,6800,7
1599,6801,6
4964,6801,8
6363,6801,7
7671,6801,10
8228,6801,7
8340,6801,8
8564,6801,7
9944,6801,1
11524,6801,4
13328,6801,8
14273,6801,7
15000,6801,8
15110,6801,5
14461,6802,6
10262,6803,6
11564,6803,4
1294,6804,9
12323,6804,7
12015,6805,5
5499,6806,5
6072,6807,1
1193,6808,7
3941,6808,9
6357,6808,8
12015,6808,3
14681,6810,5
4596,6811,5
5116,6811,3
10432,6811,5
12752,6811,5
15351,6811,6
6357,6812,5
9807,6812,6
10190,6812,6
11494,6812,6
10015,6813,10
5913,6814,7
14632,6815,3
